0.003704, 0.148148, 50
0.018519, 0.296296, 50
0.048148, 0.592593, 50
0.092593, 0.888889, 50
0.151852, 1.185185, 50
0.225926, 1.481481, 50
0.314815, 1.777778, 50
0.418519, 2.074074, 50
0.537037, 2.370370, 50
0.670370, 2.666667, 50
0.818519, 2.962963, 50
0.981481, 3.259259, 50
1.159259, 3.555556, 50
1.351852, 3.851852, 50
1.559259, 4.148148, 50
1.781481, 4.444444, 50
2.018519, 4.740741, 50
2.270370, 5.037037, 50
2.537037, 5.333333, 50
2.818519, 5.629630, 50
3.114815, 5.925926, 50
3.425926, 6.222222, 50
3.751852, 6.518519, 50
4.092593, 6.814815, 50
4.448148, 7.111111, 50
4.818519, 7.407407, 50
5.203704, 7.703704, 50
5.600000, 7.925926, 50
6.000000, 8.000000, 50
6.400000, 8.000000, 50
6.800000, 8.000000, 50
7.200000, 8.000000, 50
7.598149, 7.962987, 50
7.988894, 7.814887, 50
8.366676, 7.555652, 50
8.729644, 7.259356, 50
9.077797, 6.963059, 50
9.411135, 6.666763, 50
9.729659, 6.370467, 50
10.033367, 6.074170, 50
10.322261, 5.777874, 50
10.596340, 5.481578, 50
10.855604, 5.185281, 50
11.100053, 4.888985, 50
11.329687, 4.592689, 50
11.544507, 4.296393, 50
11.744512, 4.000096, 50
11.929702, 3.703800, 50
12.100077, 3.407504, 50
12.255637, 3.111207, 50
12.396383, 2.814911, 50
12.522314, 2.518615, 50
12.633430, 2.222319, 50
12.729731, 1.926022, 50
12.811217, 1.629726, 50
12.877889, 1.333430, 50
12.929745, 1.037133, 50
12.966787, 0.740837, 50
12.989014, 0.444541, 50
12.998277, 0.185257, 50
13.000130, 0.037061, 50
13.000130, 0.000000, 50
