0.003704, 0.148148, 50
0.019941, 0.324754, 50
0.052397, 0.649113, 50
0.101031, 0.972684, 50
0.165785, 1.295080, 50
0.246581, 1.615919, 50
0.343323, 1.934831, 50
0.455896, 2.251461, 50
0.584169, 2.565473, 50
0.727997, 2.876553, 50
0.887218, 3.184413, 50
1.061658, 3.488798, 50
1.251132, 3.789482, 50
1.455445, 4.086269, 50
1.674395, 4.378995, 50
1.907771, 4.667514, 50
2.155356, 4.951700, 50
2.416927, 5.231428, 50
2.692255, 5.506562, 50
2.981102, 5.776944, 50
3.283221, 6.042367, 50
3.598349, 6.302558, 50
3.926206, 6.557158, 50
4.266491, 6.805687, 50
4.618867, 7.047525, 50
4.982961, 7.281880, 50
5.358349, 7.507760, 50
5.740988, 7.652777, 50
6.123389, 7.648012, 50
6.501791, 7.568053, 50
6.876007, 7.484312, 50
7.245834, 7.396541, 50
7.611074, 7.304800, 50
7.971553, 7.209586, 50
8.327153, 7.111986, 50
8.677844, 7.013827, 50
9.023733, 6.917779, 50
9.365101, 6.827362, 50
9.702439, 6.746765, 50
10.036461, 6.680446, 50
10.366721, 6.605188, 50
10.689880, 6.463190, 50
11.002296, 6.248323, 50
11.303189, 6.017851, 50
11.593189, 5.800001, 50
11.872657, 5.589365, 50
12.141726, 5.381380, 50
12.400355, 5.172568, 50
12.648381, 4.960527, 50
12.885570, 4.743779, 50
13.111648, 4.521557, 50
13.326328, 4.293608, 50
13.529329, 4.060016, 50
13.720383, 3.821077, 50
13.899243, 3.577203, 50
14.065686, 3.328859, 50
14.134577, 1.377812, 50
14.297338, 3.255223, 50
14.381011, 1.673459, 50
14.388396, 0.147715, 50
14.456775, 1.367572, 50
14.559845, 2.061398, 50
14.679174, 2.386576, 50
14.800192, 2.420376, 50
14.910000, 2.196153, 50
14.997452, 1.749037, 50
15.054134, 1.133645, 50
15.079193, 0.501169, 50
15.084465, 0.105451, 50
15.084465, 0.000000, 50
