0.003704, 0.148148, 50
0.019584, 0.317610, 50
0.051330, 0.634916, 50
0.098911, 0.951617, 50
0.162282, 1.267415, 50
0.241382, 1.582015, 50
0.336139, 1.895133, 50
0.446463, 2.206490, 50
0.572255, 2.515821, 50
0.713398, 2.822873, 50
0.869769, 3.127410, 50
1.041229, 3.429208, 50
1.227632, 3.728064, 50
1.428822, 4.023788, 50
1.644632, 4.316206, 50
1.874890, 4.605151, 50
2.119413, 4.890463, 50
2.378012, 5.171982, 50
2.650488, 5.449533, 50
2.936635, 5.722925, 50
3.236231, 5.991930, 50
3.549045, 6.256275, 50
3.874826, 6.515628, 50
4.213305, 6.769576, 50
4.564186, 7.017617, 50
4.927143, 7.259139, 50
5.301814, 7.493412, 50
5.684234, 7.648400, 50
6.066988, 7.655079, 50
6.446377, 7.587782, 50
6.822283, 7.518121, 50
7.194587, 7.446091, 50
7.563183, 7.371906, 50
7.927985, 7.296060, 50
8.288955, 7.219396, 50
8.646114, 7.143166, 50
8.999566, 7.069058, 50
9.349525, 6.999180, 50
9.696323, 6.935960, 50
10.040277, 6.879075, 50
10.378670, 6.767855, 50
10.706062, 6.547833, 50
11.020199, 6.282743, 50
11.321722, 6.030464, 50
11.611117, 5.787895, 50
11.888713, 5.551933, 50
12.154702, 5.319763, 50
12.409153, 5.089028, 50
12.652048, 4.857893, 50
12.883299, 4.625031, 50
13.102777, 4.389560, 50
13.310325, 4.150955, 50
13.505773, 3.908969, 50
13.688951, 3.663554, 50
13.859691, 3.414802, 50
13.895773, 0.721644, 50
14.101068, 4.105902, 50
14.269705, 3.372725, 50
14.321827, 1.042443, 50
14.360534, 0.774147, 50
14.452400, 1.837323, 50
14.572668, 2.405358, 50
14.703864, 2.623925, 50
14.830727, 2.537261, 50
14.939091, 2.167265, 50
15.017206, 1.562315, 50
15.057651, 0.808895, 50
15.067826, 0.203487, 50
15.067826, 0.000000, 50
